tweet_id	tweet	class
1031630918245593089	с товарищем флуоксетином мы не общались больше года, видимо, скоро снова встретимся)	0
872473943315275776	В каких случаях используют глазные капли Ципромед -	0
667651800204451840	@senior_pmidor @rasstriga отведайте прозака, страхи уйдут)	0
996762545334693888	Открыть аптечку,увидеть прозак,очень сильно захотеть,но не взять.вот она сила воли!	0
829405045921869824	нашел залежи флуоксетина рисполепта зипрексы финлепсина депакина ламиктала кеппры и циклодола  смеюс почему НЕ ВЫКИНУЛИ???	0
1066693268015128576	По лицу тебе за баклосан	0
1014758796307189760	флуоксетина тогда не было, лечили свинцом	0
1046048387265687552	Выпила сегодня 2 таблетки сейзара за раз, сходила погулять, впервые за месяц чувствую себя живой	0
831034350397382658	из жизни аллергиков: когда сальбутамол остается на донышке, он в дрянь невкусный	0
727585426320543744	Бляяя.. Полуфиналы, Лестеры это все херня. Где мужик с Сеалексом?!	0
985204817588051968	Это значит, что придется прощаться с прозаком и велбутрином, а я не могу без этих ребят. На диете сидеть потом. Вино нельзя. С пузом на шугаринг, наверное, как-то не удобно идти. Зарасту😂 Хорошо хоть сиськи не отвиснут - нечему😂 И что потом вообще делать?!	0
1054465484396085248	Блядь, мне делать отчёт по практике,но я сижу под баклосаном и ничего не хочу делать эх	1
812999988812939264	идин имунностимулятор, второй противовоспалительный (чтоб не было воспаления легких). Единств препарат от гриппа - тамифлю	0
992794544914747392	Заклеить задницу надо в первую очередь их главнюку, как только в автозак попадет, так срется и срется. Надо ему перед посадкой убойную дозу лоперамида скормить	0
1158252697512042496	Тамифлю.Если найдешь аптеку,где продадут без рецепта. Проверенно на всей семье	0
803846064554016768	Все мы, студенты, немного наркоманы)  / Кофеин по своему составу близок к кокаину, талидомиду, тротилу, героину и.. https://t.co/Bdk8MoMtgn	0
1149319091490033664	Отвечаю, пароксетин, по сравнению с 0,5 л самодельной пермской терновой водки - говно собачье.	0
1117454632123498497	Попросила маму купить Анальгин и Флуоксетин  Что такое флуоксетин не объяснила Надеюсь купит и не будет задавать вопросы ух	0
964914454596145153	@despisedbylife Опиоиды - это вещества, которые способны связываться с опиоидными рецепторами (те, которые отвечают за болевые ощущения) Оксикодон - обезболивающий препарат, получаемый из тебаина Тебаин - простым языком вещество, содержащиеся в опиуме	0
1202509515045912578	@dummy_not_man Не пробовал пока, но после реально вонючего сальбутамола российского разлива чего то хорошего не жду	0
1090982500309106689	В этом и загвоздка. Я бы реально рекомендую посмотреть по финансам ламитор, но с такой дозировкой тут реально либо финансы, либо нормальное самочувствие	0
1066720426737500160	везут подкрепиться горилкой, салом и лоперамидом	0
1023503050080759808	4. три года пью антидепрессанты. первый был флуоксетин, потом флюанксол+паксил, сейчас карбамазепин+велаксин. пью большую дозу, но, если честно, не чувствую эффекта (пробовал не пить - незначительно хуже). замечено: выматывающие полнометражные сны и отсутствие интереса к сексу	1
1098988193985282049	Да ладно, оланзапин это проверенная временем классика. Его бы не назначали так часто будь все так пиздецово	0
1121363700894584833	Путь к моему сердцу лежит через прегабалин	0
1082784227240878080	10+ пива, орех, ксанакс, ютуб. Рок-н-ролл жив. Проснуться бы	0
1077872937842151424	Блятб обожаю Америку у них флуоксетин и аддерал для всех и все счастливы	0
775862380429475841	А чем-то действительно похож на весельчака из рекламы сеалекса)Яблоку только и осталось,что таблички перебирать	0
1200507504603648000	@agapornis55 @captain__112 @Angeouedemon Есть тамифлю при гриппе при первых симптомах, если не пропустили	0
769922357221810176	Че там по ксанаксу то, бляди?	0
1158798723331297281	Знаю, сама L-тироксин пожизненно принимаю. Болезнь хашимото называется.	0
1046028969521352709	Бупренорфин, аналог метадона, уменьшающего привязанность к героину, поднялся в цене в Британии на 700%. Ничего личного, бизнес и @bbcrussian	0
1009479623841894400	Спасибо, но я самолечением очень давно не занимаюсь, у меня тразодон и терапия	0
1042390552879263744	Сап антуаны. Знакомый друг фармацевт подогнал кофеин в таблетках и ампулах, баклосан 25 мг (хуй знает для чего он), флуоксетин 4 пачки по 10мг бесплатно Что можно сделать с этим? Выкидывать жалко, продавать лень.	0
1005826771059699712	И так, Эутирокс 125 работает👌. Вес уходит .  Это не для похудения, это моя щитовидная железа фсё ёк, из-за этого пошел резкий набор. ☝️ Обследуйтесь у эндокринолога, сдайте кровь на всякие там ТТ, если вдруг стали набирать вес на ровном месте и чувствуете постоянную усталость.	1
781948125367894017	в смысле, действующие вещества — эсциталопрам и ламотриджин. веналфлаксин — это же тоже действующее, если я правильно помню.	0
1194642948207587329	@mrshmellows потому что в россии ксанакс это алпразолам	0
1085160824757469184	Приятель достал мне Алпразолам, до встречи с психиатором не хватит, но всё же	0
1011254182253297664	"Какие вы знаете стихи? Кто-то: Есенина,Маяковского,Бальмонта,Асадова,Ахматовой,Цветаевой и тд. Я: Ну,например b-адреноблокаторы  ""Небиволол,Атенолол,Бисопролол,Метопролол"""	0
1078010089984937984	Хочется выпить ксанакса и запить белым русским	0
990305547206479873	"Не потянет.Тока по санитарному ""Опелю"" и упаковочке ""Тамифлю""."	0
1151574136801636352	Я что-то вот готовлюсь, что завтра на алаи буду рыдать как сучка, ПОТОМУ ЧТО МОЙ ПАКСИЛ НЕ РАБОТАЕТ БЛЯТТ!!!!	0
1146867840991076352	Кветиапин почему ты так жесток ещё только 22:45 можно пока не засыпать пожалусто	1
1111457352270503937	у билли эйлиш песня про ксанакс лол	0
1150984011784884225	@torosenkomax @sashkosha Ипать что? Знач эт ксанакс прост они его замаскировали🤔	0
727687336503422977	Нет таблетки от которой худеешь, есть таблетка с сибутрамином, которая с горем по полам поможет забыть о еде (с)	0
726095304722927616	Идем на поправку кстати те кто такие как и я используйте Тафен это капли в нос не вызывают привыкания направлены на снятие отека )	0
1095898569402400768	Осельтамивир вроде помогает от гриппа. Почитай про него	0
884754995257716736	Сижу на кофе, яблоках и флуоксетине. Мне вкусно и вообще отлично.	0
1094966398273638400	У нас от гриппа есть только 2 доказанных эффективных лекарства: реленза и тамифлю. Оба считаются что-то типа крайней меры (учитывая цену 800 за пачку), но последний исследован даже для профилактического применения и типа помогает	0
1157256206433607680	Пью прозак Не могу пока сказать что появилась мотивация жить и работать   Зато тошнит постоянно 🤢 и настроение скачет от нормального (жизнь прикольная штука)  до рыдального (my life sucks).	1
1113342796453355520	Судя по амбассадору ксанакса, ваще прикола нет )	0
1100471916278833153	Надеюсь не сдохнуть от сальбутамола	0
677281187686150144	Меня беспокоят вещи которые со мной происходят Может реально оббежать все аптеки в поисках флуоксетина	0
1167872053589864450	Если человек согласен лечиться таблетками, мы выписываем антидепрессанты (я люблю селективные ингибиторы обратного захвата серотонина - сертралин, пароксетин). Иногда для прикрытия от панических атак имеет смысл использовать транквилизаторы - альпрозалам, клоназепам, феназепам	0
1197771102640070657	@ordicyn @C0FFIN4Y0U @LustHoly Пароксетин - это действующее вещество так-то	0
1123422993940611072	мне приснилось что я купил ксанакс и объебался им	0
785408525728186368	Тимати рекламирует Тантум Верде Форте? 🤔 что ж, жду Мота в рекламе Имодиума	0
1151536039749664768	Вентолин, кстати, пизже!) действующее тоже, но пульмонолог настоятельно его советовал, что чище лучше и блаблабла, а он у меня норм дядька)))	0
1030332495726891008	читаю тред про рпп хм почему худеющие челы так тащатся по флуоксетину он же наоборот убирает всякие навязчивые состояния	1
894059804406284288	Если у тебя положительная реакция на флуоксетин, он же прозак, то его и нужно принимать. Лично для меня это лучшее из всего, чем меня лечили	0
1073923754064011265	@AhtyrskyStas Можно и три раза есть. Если не берет — то венлафаксин или дулоксетин норм, но они гораздо дороже. Если все плохо — то миртазапин + рексетин, но с врачом только.	0
1062313493607706625	Ну только если это не паксил какой-нибудь. Мне кажется, он вроде по 148	0
1165174020809076736	И снова, и снова опять Беродуал, физраствор, беклометозон, цетрин, сальбутамол, ингаляторы.	0
972430573460512768	сделала новый маникюр. купила велаксин и гидазепам,курю и думаю как дальше справляться со всем дерьмом	0
817155547082457088	Если завтра(7 января) когда я проснусь, мой вес будет 46 и больше, то я пойду и закуплюсь флуоксетином на все деньги	0
1125495723183656961	опытным путем пришла к выводу: флуоксетин мне надо пить с перерывами иначе начинает херачить к ночи па снихуя + фенибут на постоянке	1
968238599807348738	Блять, полисорб (!!!) рекламится в твиттере. В качестве промо использует гифач с Биллом Мюрреем. Это как «насколько нужно быть одиноким, чтобы читать Твиттер имодиума»	0
962683784314400768	И с ингалятором сальбутамола в руках!	0
1134896304608485377	Пьяные сибиряки танцуют под песню нужен ксанакс 10 часов асмр видео	0
913169907239538688	из-за отсутствия паксила в Минске пришлось заменить его дешевым аналогом, чувствую себя достаточно разжеванно	1
818899883541327872	у ксанакса побочка ахуенная,надо попробовать	0
1127938992253624320	2 нормотимика транквилизатор  феназепам  кветиапин   интересненькой стороной жизнь поворачивается, с каждым месяцем все чудесатее и чудесатее	0
918017469830385664	можно еще старый добрый лоперамид (который в имодиуме), если есть некая нестабильность	0
1024310687361888256	Сиофор® 850  Начинают с суточной дозы — 1 табл. Сиофора 850, затем ее увеличивают с интервалами примерно в 1 нед до средней суточной дозы — 2 табл.   АААААА почему мне прописали сразу 2 таблетки это странно простите но я тоже врач и вы больше не вызываете у меня доверия	0
1110903457861566472	Анаприлин или корвитол половинку под язык.	0
1048218135021727744	И, для спокойствия, гикированный гемоглобин. Метформин в помощ, похудеть на 30 кг	1
896805815436406784	а имодиум - это это могучее заклинание, снимающее поносное проклятие	1
1149663093166759936	Ксанакс очень хорошо помогает от мигрени	0
1158421234826264576	Вот именно что проклято, нужен ксанакс	0
1069376486073724928	Здесь в аптеках просто так продаются оксикодон, кодеин, ксанакс, кетамин.  Ааааа, Вьетнам, втф	0
1049792053562003456	сука,завтра ебаный теннис,ебаный в рот,ещё к Ксанаксом встречаться,пиздец.	0
718375016333721602	@hangopovka111 я им давал координаты аптеки рядом с домом, где нарики баклофеном тарятся. Результат предсказуем #всемпохуй	0
714668145554882561	Как же хорошо, что я нашла старые запасы флуоксетина! Сегодня он мне нужен как никогда.	0
883916825343471620	В таких случаях нужно пить имодиум)	0
1055447187746930689	нормально выглядеть, что бы люди не шарахались твоего заебаного больного лица и следить за здоровьем и не падать в обморок от переутомления и голода, терпеть побочки от флуоксетина, а на почве стресса не упасть обратно в сэлфхарм и не присесть снова на антидепрессанты	0
1019190125425840129	Никогда Слышите Никогда не пробуйте жевательный лоперамид в таблетках, я не знаю что там в составе, но я блевал дальше, чем видел	1
852294138347364352	Также не рекомендовано принимать кветиапин вместе с грейпфрутовым соком.	0
1126749037988728832	В него входит килограмм алпразолама или ксанекса, старшеки, уродливые телки пиздешь, карманные деньги, беспамятство. Ха-ха.  Росту во сне, потные руки, хватаю ртом воздух. Ёбаный плюшевый мишка - пустой взгляд разорванной морды.	0
1121372060628979712	Получается за ксанакс тоже вяжут	0
1156819839173963776	Неужели уже август. Последние 5/12 дней моих мучений. А потом начнутся мучения другого порядка, да такие, что эти покажутся ещё цветочками.  Запасаюсь ксанаксом и антиэпилепсиками   Ну что ж, погнали	0
953678230204108800	ебать, а глюкофаж зачем ? сахар барахлит ?	0
1199276243352539136	"Скорее всего я вчера проблевалась потому что сожрала всё в состав чего входила мука В инструкции к глюкофажу конечно указано ""нееш быстрые углеводы подумой"" но я слишком занятая девушка чтобы читать какие-то там инструкции к препаратам от которых могут отказать почки"	1
1130815734878265345	В лучшем случае, с прозаком осталось мне жить два месяца. Эпоха опоры на медикаменты подходит к концу.	0
917796444207243265	Оля, смирись. Что могут драконы против паши, мать его, техника? Против мужика в маске обезьяны, который читает рэп под ксанаксом?	0
1014090545537388545	"И оправдали как в том анекдоте.  - По кодексу, мистер Фрум, вы должны провести эксперимент, который бы доказывал, что ваш организм таков, что при разрешенном кол-ве ""пшиков"" концентрация сальбутамола в вашей пробе превышает допустимый уровень. Вы сделали это?"	0
1049261485644558336	Тромбоэмболия может произойти и при профилактике. И от профилактики (гепарин, фраксипарин, ксарелто) могут быть осложнения - кровотечения. Тут очень тонкая грань. Сам по себе перелом или вывих шейного отдела позвоночника может привести к смерти из-за отёка мозга	1
985890642780864513	Глюкофаж чекни,норм колеса,неделя и -5 кг,при соблюдении диеты	0
1150965666809307136	Противовирусное кагоцел или ингавирин. При гриппе тамифлю.	0
1128655678158069761	ЕЛИ КСАНАКС МУЖИКИ ЛИНОМ ЗАПИВАЛИ ЧТО ИМ БАЙТЕР ГОВОРИЛ ОНИ НЕ ПОНИМАЛИ!	0
1098472317955567616	@VRSoloviev Владимир добрый день! Вы можете еще раз сказать Ваш рецепт против гриппа. Тамифлю,парацетамол и витамин С /порошок/ как пить? Спасибо большое.	0
735253061715787776	а, поняла. действие флуоксетина закончилось, вот и захотелось опять умереть и жрать. ясно-ясно. значит спать пора.	0
1147576429506367488	По работе пришлось прослушать актуальные хиты вконтаче. Почему почте все модные певцы невнятно мямлят и стонут? Почему это сейчас модно - когда не  разбираешь сразу слов? Создается впечатление, что все под ксанаксом или еще под чем-то, Коллективный Паша Техник.	0
809082757922123776	#гонки #деньги #газета  кветиапин какой производитель лучше	0
667122492226564100	Тошнит так, словно я выпила пару пачек флуоксетина	0
1022839316035366912	"@ivanovoobl Господа чиновники из Департамента здравоохранения! Что-то странное творится с закупками лекарств для диабетиков! Уже второй месяц в 7-й пол-ке не выдают ни Галвуса или Янувии! Не закупили! Почему? И как быть больным? Цена на эти препараты очень ""кусается""!"	0
1046591460085305349	я так рад, что ещё кому-то нужен. лоперамид на завтрак, лоперамид на ужин.	0
1130193999275483137	Флуоксетин в массы! (мне в кармашки)	0
885355860872105984	@zaryazhaem От лица адекватной части CRAPNEWS рекомендую ксанакс и мезим	0
912619233221255168	Удар по безопасности государства )) срочно открыть аптеку на первом этаже , имодиум со скидкой	0
1149361782064132096	Теперь Зе надо имодиум неделю пить, пронесло поди со страху	0
974299112911917056	У маленького ксанакса очень классный флоу, как по мне	0
657656232942129153	сегодня пришлось дважды утром симбикорт принимать	0
1126175709918056448	Флуоксетин - самовнушение? Ну ок, скажу это в следующий раз психиатру.	0
740025540946583552	Но если что психиатры и умеют в совершенстве (кроме как выписывать рецепты на прозак, паксил и амбиен), так это лгать.	0
822576880171753474	эгилок 50 мг, по пол таблетке утром и вечером	0
1046834625572687872	помните, росомаха в последней части был такой болезненный и побитый, потом сделал себе инъекцию зеленой штуки, воспрял, начал бегать и всех крошить, а через 10 минут действие лекарства кончилось, и он снова стал дряхлым и хромающим?  вот у меня такая же ситуация с сальбутамолом	1
708136376676569088	Даа, решил отказаться от кофеина и сильнее подсел на баклофен. Найс	0
901114220259024896	Увидел, что в аптеку вернулся препарат Сеалекс. Осталось вернуть на ТВ рекламу с веселым усатым мужиком	0
842419018120204292	Что бы не объявлять такие длинные перерывы-прими имодиум.	0
937601165814042624	Второй месяц сижу на флуоксетине и благодаря этому чувствую себя прекрасно	0
689384978048659457	Жительница Саратова отправила в Туркменистан посылку с сибутрамином	0
1120103220481859584	Препарат Метформин поможет в борьбе с сердечной недостаточностью	0
1054601256973541376	Сходила к неврологу: жить буду :D Стихание обострения вестибулопатии С тревожным ничего не ясно, так как мне изменили дозу ксанакса в большую сторону (из-за плохого сна) Иду искать его! А ещё мне выписали ЛФК для вестибулярки и ещё какие-то таблетки БЕЗ ПОВТОРНОГО ВИЗИТА	0
1170944711156281345	А в августе этого года она прописала мне метформин, потому что сахар у меня скачет как на скакалке	0
1197139896525348865	Тупо хочу пойти к психотерапевту и попросить выписать мне флуоксетин	0
911451821520060438	@Kso_Niimura Та же дичь, что эутирокс, только в профиль хд Обращайтесь хд	0
1168473644349235200	Омепразол, ибупрофен, Мезим и лоперамид решают все проблемы кроме ненависти к себе	0
1075279755509927936	Вчерась пережила шикарный приступ околоастмы. Накрыло возле яшки, плюс толпа людей на переходе, а я одна и мне страшно. Даблкилл. Трясущимися руками расплачивалась за сальбутамол в аптеке и запшикивала легкие. И как жить в этом газовом аду зимой?!	1
981480109898108928	Ну вот, снова настало время завтракать и ужинать прозаком	0
1128438562880479234	@Lysistrata_by @MfRO6ZMDEJrWxKJ @Efialma Статистически доказанный)))  Обожаю наблюдать за публикациями по антикоагулянтам.  То - гепарин, потом нет,  аспирин (кора ивы,  кста),  потом крысиный яд - ингибитор Вит К,  но с ним МНО каждую неделю смотреть.  А,  вот лучше!  Низкомолекулярные гепарины! Нет,  ксарелто лучше.	0
774344406002466816	"смотрю рекламу. фраза:""выпей лопедиум.слезь с унитаза"". у меня все😅😅😅"	0
1073195070042660865	Я Вентолином пользуюсь. 110 рублей в аптеках.	0
1076044739470872576	Бупренорфин – мощное обезболивающее средство при онкологии, систематических и постоянных болях. По анальгетической активности превосходит Морфин. При увеличении дозы обезболивающий эффект не нарастает;	0
954447118432980993	Метформин есть!! Моему мужу выдают. Бесплатно. В день посещения врача	0
1027113689651064832	сульпирид и кветиапин часто делают. А вот в башкирии, почему то амитриптилин делают вместо анафранила обычно.	0
1046261394281254913	@alnglass Нах нейролептики Купи триттико и по 150 мг в день пропей 2-3 месяца. Как диагноз твой звучит?	0
1036565518973591552	Я полагаю, мне надо увеличить дозу ламотриджина, а не вот это все.	0
1012225712286306305	Вообще забавная херня была, как к нам эта вещь попала. Крч один чувак расплатился с нами за услугу. Дал сотку и 70 колес этого кветиапина. 70, Карл. Откуда они у него были Я хз, тк их вроде без рецепта не продают	0
1125465155217838080	барыжу флуоксетином. никому не надо?))0)))0)	0
720671168894791680	@masha_kup МАРИ ПРИЁМ ПРИЁМ  НАШ СПУСК ПО СОЦИАЛЬНОЙ ЛЕСТНИЦЕ ДОЛЖЕН БЫТЬ СОВМЕСТНЫМ как насчёт метформина и бронха с кофеином?	0
973560441564815361	Даже шаурму ушатаю под метформин. Но сука буду лежать и ничегошеньки не делать	0
930522865618817029	Лайк, если скучаешь по рекламе «Сеалекса»(Аликапса) между матчами! #Russia #Россия #СборнаяРоссии #Испания #RussiaSpain #РоссияИспания	0
977126504478990337	паксил меня когда-нибудь доведет блять	0
909599978884096000	Сегодня первый день без сертралина. И будет первая ночь без диазепама. Остался только кветиапин. Пожелайте мне удачи, переживаю.	0
1171765252834377729	Это вкорень неправильно! Я прокурил 17 лет и по факту бросил, не потому что умнее стал, люди не меняются в привычках. А потому что хожу теперь не с Кентом #8, а с Вентолином. Это сальбутамол, гормон применяемый при астматических состояниях и астме в частности.Короче хорошего мало	0
1093928042727198720	Я выжрал Ксанакс, мне легче	0
1161754778483023873	Габапентин всему голова. И от нейрогенного зуда, и от многих болей, а в больших дозах как седативное отлично работает. ГАба ван лав	0
965140252347326464	таблетки есть такие - баклофен. если много упороть то будет плохо	0
984284141356273665	Так выпьем же Терафлю, линекс, смекту, лоперамид с кусочками мукалтина! Плевать на Всех я миксую как хочу	0
1020708104193957888	"Прочитал ""у меня в кофе Прозак"" и ничему не удивился"	0
987959973656301569	@ThistleArts Спорить и не собирался. Интересно было почитать ваши наблюдения. т.к. сам с аит но лёгкой формы, часто болел, отеки, ТТГ 4,5.  Потом 0,25 эутирокса, вот уже лет 7. Регулярно сдаю ТТГ, УЗИ щитовидной и консультации эндокринолог.	0
950121957584003072	За прозак пол жизни, за дорогу свободу  Помогите	0
965613361579855872	Я бы порекомендовал всем сотрудникам wada выпить мельдония, вдохнуть сальбутамола и попробовать приблизиться к результату любого медалиста! #wada #вада #крушельницкий #Пхенчхан2018	0
816002049334775808	антибиотики от гриппа не помогают, а тамифлю это не антибиотик	0
1168428849379651584	Зипрекса- полный пиздец. самый сильный нейролептик-антипсихотик. из моего опыта: мне назначил его доктор-ебантяй, думая что у меня совсем пиздец проблемы с башкой. так вот, от ЧЕТВЕРТИНКИ я спал ДВОЕ СУТОК БЛЯТЬ, ДВОЕ	1
694613013559644160	как пахнут твои волосы флуоксетином и концентрированным фенобарбиталом  привет  мне тебя так не хватало	0
724649738285490177	Вей на ксанаксе я люблю тебя хелпани мне ещё раз пусть ты будешь хелпить мне по жизни я принесу в жертву свою психическое здоровье душу все	0
1141331301045325833	Прости дорогой, твоя жизнь - это флуоксетин и фенозепам	0
1128681944848506880	хз почему все в моей ленте форсят ламотриджин и что это вообще такое но название дурацкое	0
673953424027705344	знаете, что я понял за свою короткую жизнь? я ненавижу кветиапин. судя по пачке, я пью его пять дней, но уже люто ненавижу.	0
1101401769438003201	Бывшие нормальных людей: Света, Наташа, Алёна  Мои бывшие: эйсипи, атаракс, пиразидол, тералиджен, серената, карбомазепин, сибазон, фенибут, пароксетин, венлафаксин  Эх, славные отношения были)	0
670493139300433921	Лучший завтрак - это кофе и пара капсул флуоксетина:3 и все сразу так хорошо, хочется горы сворачивать!	1
1036957266904268800	не не не идите нахуй со своими антидепрами запомните друзья и подруги если ваш психолог предлагает вам пройти курс лечения препарами, отказывайтесь нахуй амитриптилин делает людей сонными и пассивными, как и фен, флуоксетин выбивает все эмоции справляйтесь как хотите но не так	0
811637181781602304	Спасение на сегодня-мантры и алпразолам	0
655920937972441088	"По всему интернету выложили крошечные анонсы трейлера ""ЗВ"". У меня есть время накидатся прозаком и приклеить себя к стулу, чтобы не улететь."	0
1061909932491096064	чёрная ревность в крови есть перестал, прозак криво вставлял, с травой засада транков нет, сна хуй дождёшься, самооценка ноль, не помогает алкоголь сознание спутано, бред, друзья беспокоятся, я с ними груб	0
978701575278530560	В этой жизни возможно выжить только с ксанаксом	0
994200181401903104	За 3 дня выпила 50 таблеток алпразолама. Ну и как мне теперь без него месяц жить?¿	0
1106490741725921281	Tylenol back pain, всякие ночные лекарства от кашля, что угодно с димедролом (diphenhydramine), главное, не злоупотреблять. Ну и плюсую про тразодон, хотя он и по рецепту только	0
965645646282846209	Хватит Прозак хавать- это уже сто лет назад было	0
897129768780476416	"ЮВТ думает, что мы забыли,как она ""боролась""с мифич ""гриппом""с помощью Тамифлю и пр.,вызывала ГРИПП,а он ,сцуко не расползался по стране!"	0
1199077871123337218	Нахуй валиум и нахуй оксикодон. Правда, нахуй	0
912066651482451969	30.Только в 1966-1969 годах американская армия получила 225 миллионов таблеток декстроамфетамина и первитина. Применялись в Корее и Вьетнаме	0
704928021963251712	Забылась и выпила Венлафаксин на голодный желудок. Расплачиваюсь.	1
768065449762455552	|пачка паксила - снова стал добрым, он гипнотизирует меня, словно глаза кобры|	0
1119341283879866368	@a__elz пока ты мешаешь мне жить, я мешаю ксанакс со льдом  (лёд - метамфетамин)	0
857101986184998912	после избрания Трампа в США резко повысилось количество психических расстройств и повысились продажи прозака	0
986932990357004288	хочу отказаться от паксила потому что появились неадекватные мысли в голове и панические атаки которых никогда не было	1
746661615467114497	это да, да и бупренорфин с героином в россии нелегал, так что готовлюсь к пенсии, борюсь за декрим и лигалайз!!	0
975107374133506049	Мне эгилок помогает. Но его курсом надо.	0
1158791535854596102	итак 5 шт пульмикорта стоит 700р мне надо дышать им минимум 20 раз т е 20 шт на 10 дней.	0
1131678389528670208	могу (неиронично) подогнать федов сертралин - только не золофт, а асентру, но большой разницы нет. Кветиапин тоже могу.	0
909817311942586368	"Мне понравилось видео ""Как похудеть - метформин для ""сушки"" в спорте"""	1
1060513132873957377	хотя не, конкретно про пароксетин мета-анализ говорит что результаты не очень. интересно, что думает @Grey1123	0
1194714754830536704	короче, когда мне снизили дозу венлафаксина, мне через какое-то время стало полегче. два дня мне было сносно, я даже смогла съездить к полине, убраться в комнате и сделать ещё пару мелких дел. на этом всё, сейчас я опять лежу и от тахикардии в груди жжёт	1
1170758104620896256	выпить ксанакса и поехать ужинать было очень хуёвой идеей. с другой стороны, я ещё ни разу не засыпала лицом в тарелке макарон.	0
997365985115074560	Вот и мы с таким столкнулись. Беродуал и Пульмикорт в небулайзер нам прописали дней на 10. Ушло всё, к счастью.	0
1160381423116664832	Корвитол нэрээрээ эмийн сангуудаар бий.	0
1112487742754250752	Рановато ещё, наверное, снижать Кветиапин, но я попробую потестить. Если будет ебано, вернусь на прежнюю дозировку.	0
1103350802222059521	У меня во дворе живёт девочка с каре, она любит флуоксетин	0
912921286782984192	Так прозак же обладают стимулирующим действием	0
889819577395417088	Баклосан - это зло. Особенно отходняки с него. По возможности старайтесь избегать упарывания баклосаном.	1
1014499954696605697	@Weterra Кстати, вспомнил ещё одну замечательную  деталь. В белорусских аптеках могут продаваться в том числе и подделки импортных препаратов. Жена коллеги напоролась с поддельным, якобы французским, метформином (от диабета). Он не действовал вообще.	0
1037720496291364864	3 день приёма флуоксетина. Умереть уже не хочется. Есть кстати тоже, одни плюсы. Ещё и похудею	0
662308709243224064	Если бы я только знал, что может приглушить это смятение внутри меня: морфием, виски или прозаком. Дерьмо.	0
973684409902813185	Гормональное кольцо НоваРинг: понятная инструкция к применению, Мой	0
1026164141952847872	я тоже уж не помню, именно из гормональных ингаляторов? будесонид или флютиказон что ли? Они все равно в эквивалентных дозах, по идее, идут	0
1101548865927462913	"Привет, вечерний. С месяц тому назад лечащий психиатр прописала мне ""селектру"" Ад, но так как он не подошел решили его поменять. Сегодня выписали новый антидепрессант под названием ""Рексетин"" Кто его пил, рассказывайте, как всё прошло?"	0
933130177500057600	Краткое пособие о ксанаксе от Паши Техника	0
968039324498497536	На прозаке, когда есть. Или на флуоксетине местного разлива	0
